DATE[day/month/year hour:min],t[days],JDfrom0,JD,50 ,150 ,250 ,350  
9/1/2006  2:00,7.083333,732686.083333,8.083333,0.000000,0.000000,0.000000,0.000000 
9/1/2006  4:00,7.166667,732686.166667,8.166667,0.000000,0.000000,0.000000,0.000000 
9/1/2006  6:00,7.250000,732686.250000,8.250000,0.000000,0.000000,0.000000,0.000000 
9/1/2006  8:00,7.333333,732686.333333,8.333333,0.000000,0.000000,0.000000,0.000000 
9/1/2006 10:00,7.416667,732686.416667,8.416667,0.000000,0.000000,0.000000,0.000000 
9/1/2006 12:00,7.500000,732686.500000,8.500000,0.000000,0.000000,0.000000,0.000000 
9/1/2006 14:00,7.583333,732686.583333,8.583333,0.000000,0.000000,0.000000,0.000000 
9/1/2006 16:00,7.666667,732686.666667,8.666667,0.000000,0.000000,0.000000,0.000000 
9/1/2006 18:00,7.750000,732686.750000,8.750000,0.000000,0.000000,0.000000,0.000000 
9/1/2006 20:00,7.833333,732686.833333,8.833333,0.000000,0.000000,0.000000,0.000000 
9/1/2006 22:00,7.916667,732686.916667,8.916667,0.000000,0.000000,0.000000,0.000000 
10/1/2006  0:00,8.000000,732687.000000,9.000000,0.000000,0.000000,0.000000,0.000000 
