/** Dripsey 2007 */								
index{4}

/**	latitude(deg),	longitude(deg),	elevation (m), sky wiew	factor+, difference of STANDARD TIME with respect to UTM (h)+	= used only if state_rad=1*/	
1: float matrix station {1,5}					
51.59	-8.45	187.11	0.976	0

/** quota misura vento, quota misura Ur e temp */										
2: float matrix sensori {1,2}										
3	3

/** giorno di inizio, ora di inizio, dt[ore] */										
3: float matrix tempi {1,4}										
1	0	1	2002							
										
/**	1)month	2)day	3)DecHour  4)Year  5)V(m/s)  6)RH%  7)P(hPa)	8)T(C)   9)R_SW_beam(or total)(W/m2)++  10)R_SW_diff(W/m2)+ 11)Albedo+ 12)Lapse_rate(K/m)+ 13)Net_Radiation(W/m2)+ 14)LongwaveEmissivity++valid if the flag in geo_top.inpts is activated++the meaning changes according to the flag state_rad 

#1	#2	#3	#4	#5	#6	#7	#8	#9	#10	#11	#12	#13	#14	*/
4: float matrix dati{26304,14}
1	3	3	2002	6.4663	96.474	990.02	7.6241	-0.07607	0	0	0	-0.63781	0
1	3	4	2002	5.7136	96.573	990.04	7.6833	-0.07607	0	0	0	-0.49153	0
1	3	5	2002	6.0006	96.574	989.88	7.674	-0.10533	0	0	0	-0.63781	0
1	3	6	2002	6.7587	96.612	990.02	7.6614	-0.11118	0	0	0	-1.0123	0
1	3	7	2002	7.2784	95.615	990.2	7.6178	0.03511	0	0	0	-1.3107	0
1	3	8	2002	6.8673	95.128	990.03	7.5543	-0.12873	0	0	0	-1.065	0
1	3	9	2002	6.8262	96.122	990.74	7.4824	1.0767	0	0	0	0.17555	0
1	3	10	2002	7.4659	96.527	991.09	7.692	4.2014	0	0	0	2.6156	0
1	3	11	2002	6.6903	96.076	991.39	7.9786	9.175	0	0	0	6.4951	0
1	3	12	2002	6.8185	95.728	991.34	8.1149	12.85	0	0	0	9.883	0
1	3	13	2002	6.5372	95.58	991.18	8.2378	15.839	0	0	0	12.352	0
1	3	14	2002	5.7217	96.177	991.24	8.2267	11.954	0	0	0	9.3445	0
1	3	15	2002	6.4242	96.445	991.37	8.3111	11.012	0	0	0	8.4551	0
1	3	16	2002	6.3958	96.743	991.66	8.2545	3.9788	0	0	0	2.8495	0
1	3	17	2002	6.0321	97.056	992.01	8.3569	0.22235	0	0	0	-0.26331	0
1	3	18	2002	6.2659	97.202	992.59	8.4415	-0.07607	0	0	0	-0.54417	0
1	3	19	2002	5.4848	97.256	992.61	8.5568	-0.05851	0	0	0	-0.32182	0
1	3	20	2002	6.2952	97.364	992.37	8.5842	-0.11117	0	0	0	-0.43299	0
1	3	21	2002	5.5617	97.476	992.68	8.6162	-0.08777	0	0	0	-0.40958	0
1	3	22	2002	5.508	97.554	992.78	8.6666	-0.08192	0	0	0	-0.37447	0
1	3	23	2002	5.4227	97.656	992.48	8.7979	-0.05851	0	0	0	-0.49735	0
1	4	0	2002	6.0016	97.729	992.39	8.8236	-0.07606	0	0	0	-0.32181	0
1	4	1	2002	5.5819	97.74	992.41	8.7925	-0.07606	0	0	0	-0.5851	0
1	4	2	2002	6.04	97.742	992.14	8.959	-0.09362	0	0	0	-0.35106	0
1	4	3	2002	6.1408	97.835	991.92	8.9733	-0.09947	0	0	0	-0.65531	0
1	4	4	2002	6.6718	97.899	992.16	9.0989	-0.08192	0	0	0	-0.3101	0
1	4	5	2002	6.1737	98.009	992.18	9.1165	-0.09947	0	0	0	-0.22234	0
1	4	6	2002	6.2553	98.061	992.44	9.2297	-0.08777	0	0	0	-0.47977	0
1	4	7	2002	5.5383	98.011	992.88	8.6426	-0.18138	0	0	0	-2.0069	0
1	4	8	2002	4.7534	97.844	992.68	8.2373	-0.08777	0	0	0	-3.4463	0
1	4	9	2002	4.4285	97.591	993.11	8.5016	3.8735	0	0	0	1.0649	0
1	4	10	2002	6.1606	96.394	993.58	8.7465	28.08	0	0	0	11.767	0
1	4	11	2002	6.1935	94.044	994.01	8.8512	64.549	0	0	0	25.733	0
1	4	12	2002	5.9148	91.194	994	8.9443	57.847	0	0	0	38.027	0
1	4	13	2002	5.1905	88.747	993.68	8.853	47.043	0	0	0	32.901	0
