DATE[day/month/year hour:min],t[days],JDfrom0,JD,25 ,150 ,500  
24/4/1996 17:00,206.708333,729140.708333,114.708333,-1772813.693977,-1740595.162299,-1690440.042999 
24/4/1996 18:00,206.750000,729140.750000,114.750000,-1768730.977365,-1740293.933750,-1690040.219460 
24/4/1996 19:00,206.791667,729140.791667,114.791667,-1765230.876796,-1739812.793410,-1689640.910816 
24/4/1996 20:00,206.833333,729140.833333,114.833333,-1762532.981565,-1739202.339889,-1689240.363055 
24/4/1996 21:00,206.875000,729140.875000,114.875000,-1760708.009806,-1738516.058009,-1688837.432163 
24/4/1996 22:00,206.916667,729140.916667,114.916667,-1759776.855752,-1737805.069779,-1688431.579500 
24/4/1996 23:00,206.958333,729140.958333,114.958333,-1759652.055122,-1737114.364359,-1688022.816268 
25/4/1996  0:00,207.000000,729141.000000,115.000000,-1760135.117476,-1736477.807129,-1687611.599151 
25/4/1996  1:00,207.041667,729141.041667,115.041667,-1761068.632644,-1735917.353256,-1687198.694613 
25/4/1996  2:00,207.083333,729141.083333,115.083333,-1762342.879546,-1735446.334254,-1686785.059010 
25/4/1996  3:00,207.125000,729141.125000,115.125000,-1763894.097171,-1735072.578403,-1686371.756400 
25/4/1996  4:00,207.166667,729141.166667,115.166667,-1765662.211578,-1734800.146012,-1685959.904815 
25/4/1996  5:00,207.208333,729141.208333,115.208333,-1767559.372248,-1734629.049343,-1685550.621960 
25/4/1996  6:00,207.250000,729141.250000,115.250000,-1769550.238858,-1734556.228507,-1685145.022854 
25/4/1996  7:00,207.291667,729141.291667,115.291667,-1771573.172245,-1734576.479294,-1684744.133588 
25/4/1996  8:00,207.333333,729141.333333,115.333333,-1773471.941006,-1734679.581853,-1684348.889846 
25/4/1996  9:00,207.375000,729141.375000,115.375000,-1775094.902675,-1734848.457955,-1683960.061475 
25/4/1996 10:00,207.416667,729141.416667,115.416667,-1776195.816984,-1735057.484995,-1683578.167519 
25/4/1996 11:00,207.458333,729141.458333,115.458333,-1776497.957340,-1735270.066806,-1683203.369064 
25/4/1996 12:00,207.500000,729141.500000,115.500000,-1775906.075245,-1735443.385718,-1682835.376531 
25/4/1996 13:00,207.541667,729141.541667,115.541667,-1774280.725594,-1735532.393571,-1682473.407522 
25/4/1996 14:00,207.583333,729141.583333,115.583333,-1771654.311099,-1735493.212584,-1682116.186942 
25/4/1996 15:00,207.625000,729141.625000,115.625000,-1768168.759091,-1735290.125395,-1681762.005833 
25/4/1996 16:00,207.666667,729141.666667,115.666667,-1764020.908077,-1734899.007472,-1681408.838342 
25/4/1996 17:00,207.708333,729141.708333,115.708333,-1759564.756330,-1734311.669299,-1681054.501177 
25/4/1996 18:00,207.750000,729141.750000,115.750000,-1755303.209286,-1733542.201888,-1680696.871443 
25/4/1996 19:00,207.791667,729141.791667,115.791667,-1751584.886813,-1732624.910521,-1680334.121745 
25/4/1996 20:00,207.833333,729141.833333,115.833333,-1748565.395819,-1731603.801440,-1679964.902369 
25/4/1996 21:00,207.875000,729141.875000,115.875000,-1746459.431753,-1730528.369648,-1679588.395875 
25/4/1996 22:00,207.916667,729141.916667,115.916667,-1745261.130406,-1729449.065473,-1679204.363751 
25/4/1996 23:00,207.958333,729141.958333,115.958333,-1744860.283136,-1728409.024546,-1678813.099081 
26/4/1996  0:00,208.000000,729142.000000,116.000000,-1745094.347241,-1727440.763760,-1678415.318647 
26/4/1996  1:00,208.041667,729142.041667,116.041667,-1745823.014284,-1726566.357349,-1678012.038699 
26/4/1996  2:00,208.083333,729142.083333,116.083333,-1746932.197226,-1725799.575997,-1677604.455865 
26/4/1996  3:00,208.125000,729142.125000,116.125000,-1748339.864830,-1725148.091004,-1677193.901481 
26/4/1996  4:00,208.166667,729142.166667,116.166667,-1749980.280175,-1724615.220151,-1676781.714414 
26/4/1996  5:00,208.208333,729142.208333,116.208333,-1751812.427946,-1724201.350310,-1676369.276069 
26/4/1996  6:00,208.250000,729142.250000,116.250000,-1753825.752564,-1723905.580282,-1675957.919068 
26/4/1996  7:00,208.291667,729142.291667,116.291667,-1755907.634472,-1723724.025461,-1675548.942060 
26/4/1996  8:00,208.333333,729142.333333,116.333333,-1757893.962755,-1723646.195642,-1675143.546402 
26/4/1996  9:00,208.375000,729142.375000,116.375000,-1759604.783967,-1723653.862853,-1674742.756377 
26/4/1996 10:00,208.416667,729142.416667,116.416667,-1760794.538472,-1723719.667694,-1674347.326123 
26/4/1996 11:00,208.458333,729142.458333,116.458333,-1761154.550647,-1723804.648917,-1673957.625910 
26/4/1996 12:00,208.500000,729142.500000,116.500000,-1760303.785767,-1723855.812364,-1673573.502142 
26/4/1996 13:00,208.541667,729142.541667,116.541667,-1758094.016411,-1723811.380277,-1673194.155023 
26/4/1996 14:00,208.583333,729142.583333,116.583333,-1754640.699479,-1723614.070020,-1672818.122352 
26/4/1996 15:00,208.625000,729142.625000,116.625000,-1750110.455271,-1723218.634500,-1672443.381094 
26/4/1996 16:00,208.666667,729142.666667,116.666667,-1744759.209493,-1722594.348508,-1672067.504299 
26/4/1996 17:00,208.708333,729142.708333,116.708333,-1739008.394416,-1721730.172747,-1671687.859272 
26/4/1996 18:00,208.750000,729142.750000,116.750000,-1733380.689529,-1720639.777932,-1671301.860815 
26/4/1996 19:00,208.791667,729142.791667,116.791667,-1728301.309718,-1719359.499846,-1670907.238147 
26/4/1996 20:00,208.833333,729142.833333,116.833333,-1724018.758716,-1717939.457662,-1670502.236766 
26/4/1996 21:00,208.875000,729142.875000,116.875000,-1720643.336608,-1716434.425813,-1670085.716205 
26/4/1996 22:00,208.916667,729142.916667,116.916667,-1718188.990889,-1714897.525754,-1669657.159327 
26/4/1996 23:00,208.958333,729142.958333,116.958333,-1716579.835249,-1713375.689963,-1669216.620312 
27/4/1996  0:00,209.000000,729143.000000,117.000000,-1715673.827602,-1711906.277117,-1668764.617990 
27/4/1996  1:00,209.041667,729143.041667,117.041667,-1715335.305269,-1710516.419158,-1668302.049754 
27/4/1996  2:00,209.083333,729143.083333,117.083333,-1715486.647783,-1709225.542149,-1667830.065442 
27/4/1996  3:00,209.125000,729143.125000,117.125000,-1716116.180835,-1708049.169867,-1667349.976051 
27/4/1996  4:00,209.166667,729143.166667,117.166667,-1717193.752692,-1707000.475145,-1666863.249117 
27/4/1996  5:00,209.208333,729143.208333,117.208333,-1718653.261684,-1706089.112523,-1666371.462823 
27/4/1996  6:00,209.250000,729143.250000,117.250000,-1720477.805191,-1705321.861989,-1665876.268523 
27/4/1996  7:00,209.291667,729143.291667,117.291667,-1722521.660939,-1704700.870553,-1665379.347460 
27/4/1996  8:00,209.333333,729143.333333,117.333333,-1724534.515621,-1704218.161444,-1664882.327099 
27/4/1996  9:00,209.375000,729143.375000,117.375000,-1726270.987185,-1703853.992776,-1664386.658246 
27/4/1996 10:00,209.416667,729143.416667,117.416667,-1727430.043197,-1703576.589349,-1663893.482930 
27/4/1996 11:00,209.458333,729143.458333,117.458333,-1727730.007418,-1703342.256882,-1663403.503061 
27/4/1996 12:00,209.500000,729143.500000,117.500000,-1726955.977575,-1703098.572690,-1662916.869371 
27/4/1996 13:00,209.541667,729143.541667,117.541667,-1724960.607990,-1702788.513326,-1662433.113051 
27/4/1996 14:00,209.583333,729143.583333,117.583333,-1721731.836410,-1702355.952552,-1661951.132544 
27/4/1996 15:00,209.625000,729143.625000,117.625000,-1717444.566556,-1701753.698001,-1661469.256905 
27/4/1996 16:00,209.666667,729143.666667,117.666667,-1712375.051395,-1700949.975575,-1660985.378975 
27/4/1996 17:00,209.708333,729143.708333,117.708333,-1706838.136928,-1699930.616799,-1660497.181024 
27/4/1996 18:00,209.750000,729143.750000,117.750000,-1701088.698716,-1698696.982216,-1660002.290560 
27/4/1996 19:00,209.791667,729143.791667,117.791667,-1695504.961097,-1697266.217852,-1659498.480800 
27/4/1996 20:00,209.833333,729143.833333,117.833333,-1690674.853431,-1695678.290243,-1658983.851523 
27/4/1996 21:00,209.875000,729143.875000,117.875000,-1686965.588303,-1693993.748959,-1658457.104879 
27/4/1996 22:00,209.916667,729143.916667,117.916667,-1684531.216392,-1692281.006788,-1657917.686806 
27/4/1996 23:00,209.958333,729143.958333,117.958333,-1683412.118215,-1690607.433737,-1657365.816248 
28/4/1996  0:00,210.000000,729144.000000,118.000000,-1683455.754215,-1689031.736469,-1656802.420764 
28/4/1996  1:00,210.041667,729144.041667,118.041667,-1684464.666709,-1687598.732465,-1656229.000460 
28/4/1996  2:00,210.083333,729144.083333,118.083333,-1686232.180744,-1686339.209456,-1655647.463341 
28/4/1996  3:00,210.125000,729144.125000,118.125000,-1688459.616766,-1685268.602377,-1655059.954459 
28/4/1996  4:00,210.166667,729144.166667,118.166667,-1690908.336821,-1684387.526352,-1654468.682752 
28/4/1996  5:00,210.208333,729144.208333,118.208333,-1693493.154140,-1683688.451653,-1653875.790690 
28/4/1996  6:00,210.250000,729144.250000,118.250000,-1696177.092261,-1683161.496503,-1653283.295898 
28/4/1996  7:00,210.291667,729144.291667,118.291667,-1698827.339736,-1682793.423978,-1652693.060521 
28/4/1996  8:00,210.333333,729144.333333,118.333333,-1701183.155921,-1682562.279475,-1652106.725073 
28/4/1996  9:00,210.375000,729144.375000,118.375000,-1702978.593389,-1682434.774652,-1651525.598071 
28/4/1996 10:00,210.416667,729144.416667,118.416667,-1703866.694199,-1682365.083011,-1650950.525592 
28/4/1996 11:00,210.458333,729144.458333,118.458333,-1703582.800387,-1682295.938431,-1650381.761767 
28/4/1996 12:00,210.500000,729144.500000,118.500000,-1702009.446133,-1682165.396338,-1649818.872068 
28/4/1996 13:00,210.541667,729144.541667,118.541667,-1699091.113654,-1681912.492807,-1649260.760691 
28/4/1996 14:00,210.583333,729144.583333,118.583333,-1694723.051989,-1681477.457967,-1648705.651243 
28/4/1996 15:00,210.625000,729144.625000,118.625000,-1688983.162465,-1680804.957083,-1648151.140277 
28/4/1996 16:00,210.666667,729144.666667,118.666667,-1682293.555423,-1679856.982938,-1647594.327820 
28/4/1996 17:00,210.708333,729144.708333,118.708333,-1675027.659470,-1678618.797217,-1647032.052487 
28/4/1996 18:00,210.750000,729144.750000,118.750000,-1667585.772995,-1677096.355412,-1646461.142649 
28/4/1996 19:00,210.791667,729144.791667,118.791667,-1660452.996205,-1675317.330831,-1645878.655720 
28/4/1996 20:00,210.833333,729144.833333,118.833333,-1654060.116057,-1673330.008207,-1645282.113998 
28/4/1996 21:00,210.875000,729144.875000,118.875000,-1648740.416098,-1671197.680349,-1644669.699723 
28/4/1996 22:00,210.916667,729144.916667,118.916667,-1644724.439935,-1668992.320592,-1644040.395272 
28/4/1996 23:00,210.958333,729144.958333,118.958333,-1642076.772753,-1666787.062964,-1643393.984522 
29/4/1996  0:00,211.000000,729145.000000,119.000000,-1640549.800285,-1664644.075770,-1642731.015663 
29/4/1996  1:00,211.041667,729145.041667,119.041667,-1639850.485109,-1662606.527457,-1642052.654848 
29/4/1996  2:00,211.083333,729145.083333,119.083333,-1639835.354681,-1660702.870056,-1641360.442235 
29/4/1996  3:00,211.125000,729145.125000,119.125000,-1640374.902577,-1658952.259659,-1640656.167204 
29/4/1996  4:00,211.166667,729145.166667,119.166667,-1641366.435823,-1657366.400569,-1639941.770830 
29/4/1996  5:00,211.208333,729145.208333,119.208333,-1642742.850175,-1655951.771201,-1639219.272521 
29/4/1996  6:00,211.250000,729145.250000,119.250000,-1644440.546846,-1654711.068745,-1638490.735424 
29/4/1996  7:00,211.291667,729145.291667,119.291667,-1646294.771686,-1653641.064958,-1637758.142515 
29/4/1996  8:00,211.333333,729145.333333,119.333333,-1648058.817348,-1652728.513078,-1637023.410717 
29/4/1996  9:00,211.375000,729145.375000,119.375000,-1649487.649394,-1651948.977405,-1636288.203555 
29/4/1996 10:00,211.416667,729145.416667,119.416667,-1650326.980999,-1651267.603746,-1635553.829723 
29/4/1996 11:00,211.458333,729145.458333,119.458333,-1649977.105478,-1650631.061806,-1634821.084689 
29/4/1996 12:00,211.500000,729145.500000,119.500000,-1647976.324191,-1649963.893894,-1634090.028317 
29/4/1996 13:00,211.541667,729145.541667,119.541667,-1644370.150860,-1649186.678202,-1633359.847035 
29/4/1996 14:00,211.583333,729145.583333,119.583333,-1639295.765476,-1648231.446836,-1632628.906950 
29/4/1996 15:00,211.625000,729145.625000,119.625000,-1633018.621241,-1647046.216637,-1631894.936023 
29/4/1996 16:00,211.666667,729145.666667,119.666667,-1625922.182595,-1645599.787952,-1631155.187346 
29/4/1996 17:00,211.708333,729145.708333,119.708333,-1618422.832565,-1643883.742510,-1630406.742282 
29/4/1996 18:00,211.750000,729145.750000,119.750000,-1610986.265237,-1641912.535569,-1629646.752574 
29/4/1996 19:00,211.791667,729145.791667,119.791667,-1604282.806122,-1639727.919411,-1628872.722098 
29/4/1996 20:00,211.833333,729145.833333,119.833333,-1598845.496129,-1637398.286353,-1628082.806297 
29/4/1996 21:00,211.875000,729145.875000,119.875000,-1594779.679809,-1635002.134207,-1627276.011017 
29/4/1996 22:00,211.916667,729145.916667,119.916667,-1591980.757808,-1632611.141500,-1626452.200387 
29/4/1996 23:00,211.958333,729145.958333,119.958333,-1590300.796065,-1630284.403238,-1625611.976794 
30/4/1996  0:00,212.000000,729146.000000,120.000000,-1589511.291489,-1628066.419987,-1624756.498301 
30/4/1996  1:00,212.041667,729146.041667,120.041667,-1589337.441581,-1625985.200725,-1623887.357122 
30/4/1996  2:00,212.083333,729146.083333,120.083333,-1589634.907153,-1624055.814675,-1623006.348301 
30/4/1996  3:00,212.125000,729146.125000,120.125000,-1590331.017433,-1622286.621223,-1622115.376426 
30/4/1996  4:00,212.166667,729146.166667,120.166667,-1591341.501070,-1620681.369707,-1621216.390504 
30/4/1996  5:00,212.208333,729146.208333,120.208333,-1592590.988670,-1619239.532480,-1620311.333364 
30/4/1996  6:00,212.250000,729146.250000,120.250000,-1594018.196561,-1617957.254551,-1619402.098909 
