DATE[day/month/year hour:min],t[days],JDfrom0,JD,Snowtype,Snowdepth[mm],SWE[mm],Temp_aver[C],Density_aver[kg/m3],melting[mm],sublimation[mm],evaporation[mm],nlayer,BStrans[mm],BStrans_cum[mm],BSsubl[mm],BSsubl_cum[mm],BStot[mm],BStot_cum[mm],Dlayer[mm]_1,Dlayer[mm]_2,Dlayer[mm]_3,Dlayer[mm]_4,Dlayer[mm]_5,Zlayer[mm]_1,Zlayer[mm]_2,Zlayer[mm]_3,Zlayer[mm]_4,Zlayer[mm]_5,Temp[C]_1,Temp[C]_2,Temp[C]_3,Temp[C]_4,Temp[C]_5,Density[kg/m3]_1,Density[kg/m3]_2,Density[kg/m3]_3,Density[kg/m3]_4,Density[kg/m3]_5,SWE[mm]_1,SWE[mm]_2,SWE[mm]_3,SWE[mm]_4,SWE[mm]_5,ice[kg/m2]_1,ice[kg/m2]_2,ice[kg/m2]_3,ice[kg/m2]_4,ice[kg/m2]_5,water[kg/m2]_1,water[kg/m2]_2,water[kg/m2]_3,water[kg/m2]_4,water[kg/m2]_5
27/12/2001 21:00,0.875000,731212.875000,360.875000,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27/12/2001 22:00,0.916667,731212.916667,360.916667,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
27/12/2001 23:00,0.958333,731212.958333,360.958333,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  0:00,1.000000,731213.000000,361.000000,1,0.062143,0.014908,0.000000,239.898819,0.000000,0.000000,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062143,0.000000,0.000000,0.000000,0.000000,0.062143,0.062143,0.062143,0.062143,0.062143,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,239.898819,0.000000,0.000000,0.000000,0.000000,0.014908,0.000000,0.000000,0.000000,0.000000,0.261613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  1:00,1.041667,731213.041667,361.041667,1,0.062142,0.014908,-4.624825,239.898819,0.000000,-0.042126,0.000000,1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.062142,0.000000,0.000000,0.000000,0.000000,0.062142,0.062142,0.062142,0.062142,0.062142,-4.624825,-99.000000,-99.000000,-99.000000,-99.000000,239.898819,0.000000,0.000000,0.000000,0.000000,0.014908,0.000000,0.000000,0.000000,0.000000,0.261613,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  2:00,1.083333,731213.083333,361.083333,0,0.000000,0.000000,5.000000,0.000000,0.014908,-0.000739,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  3:00,1.125000,731213.125000,361.125000,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  4:00,1.166667,731213.166667,361.166667,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  5:00,1.208333,731213.208333,361.208333,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
28/12/2001  6:00,1.250000,731213.250000,361.250000,0,0.000000,0.000000,5.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-99.000000,-99.000000,-99.000000,-99.000000,-99.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
