DATE[day/month/year hour:min],t[days],JDfrom0,JD,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind speed[m/s],Wind direction[deg],Relative Humidity[-],Pressure[kPa],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface Energy balance[W/m2],Soil heat flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water on canopy[mm],Snow on canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind speed top canopy[m/s],Decay of K in canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow melted[mm],snow evap[mm],snow subl[mm],glac melted[mm],glac evap[mm],glac subl[mm],thawed soil depth[mm],water table depth[mm]
27/12/2001 11:00,0.458333,731212.458333,360.458333,0.000000,0.000000,0.000000,0.000000,0.000000,1.406417,249.940960,0.929186,991.507839,2.317764,1.294073,2.769719,2.330243,2.509719,61.263166,61.263166,123.323365,40.899040,82.424325,278.800000,244.370675,117.261165,83.700000,-11.766563,6.307063,4.363209,0.881100,2.687481,0.020000,0.133400,36.523314,83.857634,-44.728046,0.372615,2.233659,1.723243,1.935070,6.925627,4.690874,0.006297,0.000293,0.944862,0.000000,0.004565,0.004711,0.004238,0.004540,210.120905,167.109512,0.262866,2.004310,24.056692,326.670169,6.635374,6.331285,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,641.032486
27/12/2001 12:00,0.500000,731212.500000,360.500000,0.000000,0.000000,0.000000,0.000000,0.000000,1.845922,268.996794,0.859259,991.507839,3.817764,1.687502,3.782487,3.839686,3.814456,143.932057,143.932057,190.904242,92.696711,98.207531,257.500000,249.081040,116.772680,161.100000,-14.416232,-0.720306,3.472017,0.881100,2.687481,0.020000,0.133400,33.583068,131.238480,-75.853298,13.463581,8.338533,-0.136663,2.889913,-0.799065,3.550569,0.005016,0.002037,0.935674,0.000000,0.005082,0.005061,0.004360,0.004923,24.374308,4.321478,0.274456,2.160419,37.017225,333.339956,11.142454,10.819098,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,639.700859
27/12/2001 13:00,0.541667,731212.541667,360.541667,0.000000,0.000000,0.000000,0.000000,0.000000,1.933682,318.082250,0.789328,991.507839,4.817764,1.484817,5.075365,5.309216,5.158646,185.357886,185.357886,217.367127,115.813970,101.553157,264.300000,251.184653,115.114241,204.200000,-13.670960,-2.021424,7.192577,0.881100,2.687481,0.020000,0.133400,31.955113,149.822826,-78.217381,22.927780,16.722553,1.047878,5.349198,-2.435611,7.441332,0.010403,0.005219,0.917220,0.000000,0.005634,0.005543,0.004297,0.005292,42.721922,4.406111,0.317901,2.157281,41.848389,340.328712,18.180240,21.926817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,638.398643
27/12/2001 14:00,0.583333,731212.583333,360.583333,0.000000,0.000000,0.000000,0.000000,0.000000,1.670120,282.037353,0.769345,991.507839,4.717765,1.031758,5.659841,5.460819,5.444524,82.824098,82.824098,180.698324,73.366637,107.331687,242.700000,249.865198,113.787494,126.400000,-19.557146,7.316690,16.702066,0.881100,2.687481,0.020000,0.133400,3.330234,123.602333,-94.150505,9.538300,16.583294,4.252006,7.653243,7.730254,17.923160,0.024171,0.004796,0.898074,0.000000,0.005694,0.005773,0.004159,0.005279,-43.633193,35.628888,0.349848,2.020134,34.672198,341.325986,15.720885,31.313605,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,637.093467
27/12/2001 15:00,0.625000,731212.625000,360.625000,0.000000,0.000000,0.000000,0.000000,0.000000,1.757420,332.040488,0.759355,991.507839,4.917765,1.044757,5.829050,5.099302,5.396749,24.303358,24.303358,125.285558,38.489843,86.795715,239.900000,250.417203,113.680101,81.600000,-22.236196,14.816720,20.243727,0.881100,2.687481,0.020000,0.133400,-7.936252,85.115903,-90.967548,-8.055232,10.139839,4.436573,8.535612,16.217470,21.823679,0.029302,0.002345,0.885609,0.000000,0.005552,0.005842,0.004163,0.005262,-62.315670,-12.851959,0.362092,1.959249,24.222018,339.997963,7.719256,29.177938,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,635.773800
27/12/2001 16:00,0.666667,731212.666667,360.666667,0.000000,0.000000,0.000000,0.000000,0.000000,1.405572,350.005539,0.809306,991.507839,4.017764,1.051588,5.431885,3.867768,4.585457,-55.904821,-55.904821,28.444528,0.705170,27.739358,242.600000,248.100555,114.431694,17.900000,-24.601616,28.163520,21.039685,0.881100,2.687481,0.020000,0.133400,-26.818986,18.984275,-76.766158,-30.572288,-0.390610,6.412124,7.165604,31.098765,22.911924,0.030442,0.000000,0.885356,0.000000,0.005092,0.005682,0.004165,0.005058,-15.700380,-2.761106,0.313696,1.854072,5.302205,334.754552,1.226281,20.695518,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,634.430012
27/12/2001 17:00,0.708333,731212.708333,360.708333,0.000000,0.000000,0.000000,0.000000,0.000000,1.757155,342.017541,0.859252,991.507839,2.517764,0.409321,4.686530,2.847533,3.655798,-103.463961,-103.463961,0.000000,0.000000,0.000000,236.200000,242.815830,113.812861,-4.000000,-26.044812,45.064402,28.354747,0.881100,2.687481,0.020000,0.133400,-22.814586,0.000000,-75.545142,-44.888192,-7.842364,11.887142,8.053752,49.541511,31.094267,0.040997,0.000000,0.895821,0.000000,0.004737,0.005394,0.003976,0.004743,-10.773353,-3.406309,0.403712,1.875154,0.000000,330.070272,5.513421,21.444841,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,633.053689
27/12/2001 18:00,0.750000,731212.750000,360.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.108870,333.037861,0.869241,991.507839,2.217765,0.273389,3.975580,2.187381,3.025464,-99.700569,-99.700569,0.000000,0.000000,0.000000,235.600000,241.757053,113.684052,-4.200000,-25.296780,43.730404,26.473384,0.881100,2.687481,0.020000,0.133400,-14.608146,0.000000,-73.625448,-48.511650,-10.505653,10.698547,7.494274,48.187891,29.034522,0.038251,0.000000,0.910548,0.000000,0.004519,0.005131,0.003937,0.004553,-19.966689,-5.126655,0.462727,1.909454,0.000000,326.893292,0.986795,17.216855,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,631.634874
27/12/2001 19:00,0.791667,731212.791667,360.791667,0.000000,0.000000,0.000000,0.000000,0.000000,2.548301,331.043176,0.889220,991.507839,1.917765,0.290551,3.310965,1.695675,2.487943,-93.906834,-93.906834,0.000000,0.000000,0.000000,234.700000,241.052783,114.100321,-4.300000,-24.197507,41.302705,24.106622,0.881100,2.687481,0.020000,0.133400,-11.721737,0.000000,-73.302079,-49.322336,-12.258006,9.547930,6.709635,45.587856,26.454261,0.034809,0.000000,0.927342,0.000000,0.004363,0.004895,0.003942,0.004412,-37.477284,-8.264431,0.538058,1.939528,0.000000,324.428483,-2.155200,13.306095,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,630.162548
27/12/2001 20:00,0.833333,731212.833333,360.833333,0.000000,0.000000,0.000000,0.000000,0.000000,2.285110,321.072753,0.899210,991.507839,1.717765,0.246823,2.752150,1.143012,1.969855,-82.126204,-82.126204,0.000000,0.000000,0.000000,234.000000,240.459533,114.194707,-4.400000,-23.787154,34.756583,19.182467,0.881100,2.687481,0.020000,0.133400,-13.229482,0.000000,-72.070254,-45.648975,-13.191796,6.485427,4.978449,38.571637,21.099229,0.027684,0.000000,0.945453,0.000000,0.004192,0.004705,0.003929,0.004270,-53.376844,-6.869049,0.474048,1.929062,0.000000,321.830323,-5.464724,7.559176,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,628.624051
27/12/2001 21:00,0.875000,731212.875000,360.875000,0.000000,0.000000,0.000000,0.000000,0.000000,3.074769,348.007941,0.899211,991.507839,1.917765,0.444478,2.244955,0.819214,1.646113,-75.015283,-75.015283,0.000000,0.000000,0.000000,231.500000,241.405555,114.650762,-4.000000,-23.084618,30.338594,17.592071,0.881100,2.687481,0.020000,0.133400,-7.963046,0.000000,-74.027940,-49.893294,-16.171600,2.488272,4.274589,34.096858,19.389199,0.025377,0.000000,0.968143,0.000000,0.004096,0.004538,0.003986,0.004191,581.840821,-14.096732,0.588362,1.962556,0.000000,320.158708,-13.622382,3.343276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,627.004289
27/12/2001 22:00,0.916667,731212.916667,360.916667,0.000000,0.000000,0.000000,0.000000,0.000000,3.689529,352.003558,0.879231,991.507839,2.117764,0.332237,1.804797,0.533852,1.358876,-66.317866,-66.317866,0.000000,0.000000,0.000000,230.800000,241.643315,114.005226,-3.900000,-22.245552,24.036998,16.135316,0.881100,2.687481,0.020000,0.133400,-6.999330,0.000000,-74.406965,-51.421063,-15.986572,-2.696664,3.876451,27.644575,17.789589,0.023265,0.000000,0.990594,0.000000,0.004012,0.004397,0.003954,0.004104,99.830411,-23.682789,0.663282,1.976954,0.000000,318.703987,-21.270095,2.049549,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,625.284590
27/12/2001 23:00,0.958333,731212.958333,360.958333,0.000000,0.000000,0.000000,0.000000,0.000000,4.919372,352.003558,0.849260,991.507839,2.317764,0.051851,1.433365,0.388495,1.184098,-56.271307,-56.271307,0.000000,0.000000,0.000000,232.800000,241.501387,112.822023,-3.100000,-20.748507,15.650771,16.772029,0.881100,2.687481,0.020000,0.133400,-3.578568,0.000000,-73.163791,-55.934998,-13.650226,-9.563250,4.454722,19.053279,18.434189,0.024175,0.000000,1.009922,0.000000,0.003970,0.004281,0.003874,0.004034,103.389902,-70.334691,0.886571,1.991968,0.000000,317.857758,-33.633549,4.744817,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,623.440989
28/12/2001  0:00,1.000000,731213.000000,361.000000,0.114527,0.085473,0.014046,0.057641,0.000000,4.655895,351.004495,0.839270,991.507839,2.517764,0.085473,1.144530,0.142832,0.958878,-46.848392,-46.848392,0.000000,0.000000,0.000000,233.700000,242.076921,112.726623,-3.200000,-20.185380,9.910777,13.552235,0.881100,2.687481,0.020000,0.133400,-6.082614,0.000000,-71.803151,-52.115403,-13.605134,-14.004692,3.184154,13.138052,14.951357,0.019529,0.000000,1.060679,0.113937,0.003899,0.004193,0.003883,0.003976,60.465469,-73.269243,0.800075,1.992285,0.000000,316.692016,-36.008099,1.564753,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,621.441522
28/12/2001  1:00,1.041667,731213.041667,361.041667,0.000000,0.000000,0.000000,0.000000,0.000000,4.480809,341.019471,0.849260,991.507839,2.317764,0.051851,-4.767790,0.000000,0.000000,28.185916,258.549076,0.000000,0.000000,0.000000,233.400000,241.501387,112.822023,-3.300000,-70.105715,-68.651944,-32.939687,0.000000,2.687481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-68.651944,-29.062037,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003859,0.002709,0.003874,0.003859,210.849942,0.000000,0.000000,0.000000,0.000000,291.738927,-68.651944,-32.939687,0.000000,0.000000,-0.041833,0.000000,0.000000,0.000000,4302.922910,619.241710
28/12/2001  2:00,1.083333,731213.083333,361.083333,0.000000,0.000000,0.000000,0.000000,0.000000,5.007153,353.002728,0.829280,991.507839,2.717765,0.116840,0.036006,-4.767790,-4.767790,-64.379657,44.974809,0.000000,0.000000,0.000000,237.700000,242.649271,112.630443,-2.900000,-87.611440,-25.571963,-0.559820,0.881100,2.687481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-25.571963,-0.559820,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002709,0.003869,0.003892,0.002709,70.960202,0.000000,0.000000,0.000000,0.000000,312.679303,-25.571963,-0.559820,0.014046,0.000000,-0.000806,0.000000,0.000000,0.000000,4302.922910,616.776829
28/12/2001  3:00,1.125000,731213.125000,361.125000,0.000000,0.000000,0.000000,0.000000,0.000000,5.797237,0.000000,0.849261,991.507839,2.617764,0.346438,0.601290,-1.194926,0.254188,-67.082184,-67.082184,0.000000,0.000000,0.000000,233.100000,242.922030,113.491548,-3.000000,-22.688868,22.245952,19.147364,0.881100,2.687481,0.020000,0.133400,84.646741,0.000000,-62.689866,-102.310934,-45.025673,-24.780539,0.901529,28.591947,21.609550,0.027577,0.000000,0.000000,0.064303,0.003536,0.004031,0.003958,0.003760,63.679173,-71.044439,1.001799,1.992047,0.000000,311.191881,-67.900200,-20.524751,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,613.947070
28/12/2001  4:00,1.166667,731213.166667,361.166667,0.000000,0.000000,0.000000,0.000000,0.000000,5.270687,353.002728,0.809297,991.507839,2.517764,-0.413382,0.368601,-0.704154,0.273564,-39.935450,-39.935450,0.000000,0.000000,0.000000,232.100000,240.951744,111.123610,-3.100000,-20.047803,3.484241,13.303406,0.881100,2.687481,0.020000,0.133400,11.761209,0.000000,-69.638867,-62.760768,-18.639307,-24.150110,2.460886,7.213361,14.766552,0.019156,0.000000,0.000000,0.089014,0.003666,0.003964,0.003745,0.003762,50.706819,-144.971092,0.886986,1.996067,0.000000,312.849666,-51.814265,-3.119685,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,610.585011
28/12/2001  5:00,1.208333,731213.208333,361.208333,0.000000,0.000000,0.000000,0.000000,0.000000,4.831910,346.010751,0.789314,991.507839,2.317764,-0.949947,0.133859,-0.897846,0.028610,-40.792813,-40.792813,0.000000,0.000000,0.000000,225.500000,239.258988,109.643605,-3.500000,-20.830946,3.756664,12.705203,0.881100,2.687481,0.020000,0.133400,-4.648989,0.000000,-75.150606,-56.456630,-14.044987,-22.670982,3.068340,7.322945,14.005651,0.018291,0.000000,0.000000,0.106443,0.003614,0.003897,0.003600,0.003688,40.265973,-104.689585,0.787407,1.994572,0.000000,311.899697,-45.987266,0.330167,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,607.207730
28/12/2001  6:00,1.250000,731213.250000,361.250000,0.000000,0.000000,0.000000,0.000000,0.000000,4.745035,332.040488,0.779322,991.507839,2.117764,-1.317970,-0.000702,-1.128028,-0.158590,-47.031670,-47.031670,0.000000,0.000000,0.000000,226.300000,237.952607,108.701722,-3.500000,-20.925972,6.946723,15.658975,0.881100,2.687481,0.020000,0.133400,-5.517735,0.000000,-73.451883,-55.370722,-12.563425,-21.613611,3.600453,10.800800,15.194090,0.019887,0.000000,0.000000,0.121931,0.003554,0.003859,0.003504,0.003627,37.704756,-97.347785,0.765366,1.994168,0.000000,310.931060,-41.840414,4.589343,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,603.778437
28/12/2001  7:00,1.291667,731213.291667,361.291667,0.000000,0.000000,0.000000,0.000000,0.000000,4.041690,338.025778,0.759341,991.507839,2.217765,-1.573445,-0.000737,-1.412263,-0.348629,-54.085127,-54.085127,0.000000,0.000000,0.000000,229.400000,237.645515,107.889639,-3.500000,-21.411324,14.122004,15.051799,0.881100,2.687481,0.020000,0.133400,-6.953746,0.000000,-68.742094,-49.662440,-12.125908,-19.292150,3.586408,18.631080,14.587996,0.019115,0.000000,0.000000,0.136834,0.003480,0.003859,0.003439,0.003572,20.840136,-34.716738,0.580099,1.984021,0.000000,309.878948,-29.635566,4.367662,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,534.703975
28/12/2001  8:00,1.333333,731213.333333,361.333333,0.000000,0.000000,0.000000,0.000000,0.000000,3.866081,336.030390,0.749350,991.507839,2.217765,-1.752918,-0.000774,-1.562641,-0.443024,-57.407525,-57.407525,0.000000,0.000000,0.000000,230.600000,237.257295,107.382389,-3.300000,-21.744131,17.079642,15.283753,0.881100,2.687481,0.020000,0.133400,-3.695989,0.000000,-66.370117,-50.160689,-12.513438,-18.446306,3.760259,21.873694,14.796800,0.019410,0.000000,0.000000,0.152452,0.003442,0.003859,0.003394,0.003540,17.650517,-22.768980,0.532609,1.976078,0.000000,309.321814,-27.116936,4.258164,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,515.655323
28/12/2001  9:00,1.375000,731213.375000,361.375000,0.000000,0.000000,0.000000,0.000000,0.000000,2.371996,347.009296,0.749351,991.507839,2.317764,-1.656081,-0.000802,-2.479829,-1.513015,-40.253431,-40.253431,0.000000,0.000000,0.000000,232.900000,237.716088,107.590273,7.100000,-24.617349,16.002074,6.734008,0.881100,2.687481,0.020000,0.133400,-23.290816,0.000000,-56.637283,-25.509656,-7.836811,-10.285721,1.884944,19.549483,6.488665,0.008552,0.000000,0.000000,0.161983,0.003216,0.003859,0.003418,0.003321,2.261784,-0.668728,0.170332,1.660117,0.000000,305.919398,-6.474480,-0.171006,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,507.612055
28/12/2001 10:00,1.416667,731213.416667,361.416667,0.000000,0.000000,0.000000,0.000000,0.000000,3.164436,307.088242,0.719382,991.507839,3.017764,-1.533231,-0.000804,-1.896001,-0.810833,1.531489,1.531489,33.962725,1.717345,32.245379,238.200000,239.742391,107.519348,50.000000,-21.630746,16.821201,10.016564,0.881100,2.687481,0.020000,0.133400,14.206753,22.815930,-56.503045,-37.117881,-10.775987,-19.121876,2.500260,21.671543,9.692585,0.012721,0.000000,0.000000,0.176135,0.003358,0.003859,0.003449,0.003470,5.616526,-3.955329,0.303388,1.888562,6.314370,308.114427,-15.883359,0.521843,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,502.269451
28/12/2001 11:00,1.458333,731213.458333,361.458333,0.000000,0.000000,0.000000,0.000000,0.000000,2.988635,287.051350,0.739368,991.507839,3.817764,-0.387544,-0.000762,-0.513298,-0.069128,78.678686,78.678686,124.277019,42.007564,82.269455,238.500000,244.303865,110.229038,96.500000,-16.607689,-1.151992,2.365618,0.881100,2.687481,0.020000,0.133400,33.795006,84.905548,-67.759100,-14.032171,-2.616386,-20.753924,0.558536,1.493192,2.293415,0.003004,0.000000,0.000000,0.180669,0.003717,0.003859,0.003752,0.003747,4.576644,-38.182860,0.266890,1.985424,24.144347,313.308919,-13.515737,0.060320,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,497.788087
