DATE[day/month/year hour:min],t[days],JDfrom0,JD,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind speed[m/s],Wind direction[deg],Relative Humidity[-],Pressure[kPa],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface Energy balance[W/m2],Soil heat flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water on canopy[mm],Snow on canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind speed top canopy[m/s],Decay of K in canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow melted[mm],snow evap[mm],snow subl[mm],glac melted[mm],glac evap[mm],glac subl[mm],thawed soil depth[mm],water table depth[mm]
27/12/2001 16:00,0.666667,731212.666667,360.666667,0.000000,0.000000,0.000000,0.000000,0.000000,1.431049,350.003149,0.809773,991.293148,4.005800,1.047906,5.429488,3.878067,4.588505,-56.217265,-56.217265,28.462125,0.721420,27.740705,242.600000,248.061225,114.448492,17.900000,-24.551132,28.382172,21.183961,0.881100,2.687481,0.020000,0.133400,-27.074146,18.996841,-76.850023,-30.640837,-0.138199,6.530903,7.213990,31.330893,23.069140,0.030651,0.000000,0.882467,0.000000,0.005097,0.005683,0.004165,0.005059,-15.820751,-2.877571,0.319204,1.858380,5.305717,334.793421,1.384534,21.062194,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,637.603256
27/12/2001 17:00,0.708333,731212.708333,360.708333,0.000000,0.000000,0.000000,0.000000,0.000000,1.788920,342.009972,0.859756,991.293148,2.505800,0.405640,4.679133,2.852572,3.652812,-103.724037,-103.724037,0.000000,0.000000,0.000000,236.200000,242.777469,113.832823,-4.000000,-25.991164,45.313439,28.419434,0.881100,2.687481,0.020000,0.133400,-22.947022,0.000000,-75.599603,-45.001139,-7.651441,12.046322,8.094967,49.802673,31.162121,0.041090,0.000000,0.892636,0.000000,0.004740,0.005392,0.003975,0.004743,-11.064799,-3.538010,0.410128,1.878699,0.000000,330.083877,5.662940,21.677750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,636.516899
27/12/2001 18:00,0.750000,731212.750000,360.750000,0.000000,0.000000,0.000000,0.000000,0.000000,2.146866,333.021524,0.869752,991.293148,2.205800,0.269708,3.963809,2.189767,3.020023,-99.892943,-99.892943,0.000000,0.000000,0.000000,235.600000,241.718885,113.704655,-4.200000,-25.233064,43.931852,26.528028,0.881100,2.687481,0.020000,0.133400,-14.677307,0.000000,-73.678301,-48.650339,-10.350654,10.826002,7.526354,48.399324,29.092211,0.038329,0.000000,0.907128,0.000000,0.004521,0.005128,0.003936,0.004552,-20.501321,-5.334167,0.470220,1.912347,0.000000,326.892839,1.066044,17.408067,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,635.407594
27/12/2001 19:00,0.791667,731212.791667,360.791667,0.000000,0.000000,0.000000,0.000000,0.000000,2.594177,331.024545,0.889745,991.293148,1.905800,0.286869,3.295791,1.695605,2.480061,-93.993790,-93.993790,0.000000,0.000000,0.000000,234.700000,241.014778,114.122350,-4.300000,-24.127617,41.433824,24.132349,0.881100,2.687481,0.020000,0.133400,-11.784077,0.000000,-73.352304,-49.444149,-12.124078,9.644183,6.731246,45.723681,26.480542,0.034846,0.000000,0.923716,0.000000,0.004363,0.004891,0.003941,0.004410,-38.522222,-8.616795,0.546938,1.941697,0.000000,324.415726,-2.131410,13.449825,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,634.269184
27/12/2001 20:00,0.833333,731212.833333,360.833333,0.000000,0.000000,0.000000,0.000000,0.000000,2.326056,321.041359,0.899742,991.293148,1.705800,0.243142,2.734913,1.141654,1.961189,-82.127146,-82.127146,0.000000,0.000000,0.000000,234.000000,240.421648,114.217437,-4.400000,-23.712956,34.824923,19.189267,0.881100,2.687481,0.020000,0.133400,-13.260770,0.000000,-72.123687,-45.757328,-13.105588,6.531259,4.985427,38.643014,21.106005,0.027693,0.000000,0.941694,0.000000,0.004193,0.004700,0.003929,0.004269,-54.695665,-7.178105,0.482005,1.931683,0.000000,321.810995,-5.491854,7.641934,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,633.095234
27/12/2001 21:00,0.875000,731212.875000,360.875000,0.000000,0.000000,0.000000,0.000000,0.000000,3.130467,348.004514,0.899742,991.293148,1.905800,0.440796,2.226555,0.818090,1.637436,-74.906000,-74.906000,0.000000,0.000000,0.000000,231.500000,241.367521,114.673587,-4.000000,-23.004670,30.306474,17.594855,0.881100,2.687481,0.020000,0.133400,-7.950004,0.000000,-74.091803,-50.043874,-16.097925,2.472702,4.274896,34.062506,19.392318,0.025380,0.000000,0.964274,0.000000,0.004096,0.004533,0.003986,0.004189,643.045548,-14.868666,0.599794,1.964351,0.000000,320.139427,-13.787178,3.410976,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,631.878820
27/12/2001 22:00,0.916667,731212.916667,360.916667,0.000000,0.000000,0.000000,0.000000,0.000000,3.756450,352.002023,0.879749,991.293148,2.105800,0.328555,1.786706,0.533341,1.351175,-66.057536,-66.057536,0.000000,0.000000,0.000000,230.800000,241.605192,114.026560,-3.900000,-22.165149,23.859383,16.133004,0.881100,2.687481,0.020000,0.133400,-6.981853,0.000000,-74.480594,-51.599751,-15.898990,-2.789668,3.874351,27.455542,17.787249,0.023262,0.000000,0.986596,0.000000,0.004012,0.004392,0.003953,0.004102,104.654991,-25.233915,0.677559,1.978303,0.000000,318.687388,-21.605152,2.124406,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,630.612273
27/12/2001 23:00,0.958333,731212.958333,360.958333,0.000000,0.000000,0.000000,0.000000,0.000000,5.008600,352.002023,0.849758,991.293148,2.305800,0.048169,1.417493,0.386533,1.176590,-55.833569,-55.833569,0.000000,0.000000,0.000000,232.800000,241.463204,112.841151,-3.100000,-20.683799,15.290269,16.759501,0.881100,2.687481,0.020000,0.133400,-3.615032,0.000000,-73.223425,-56.122132,-13.486262,-9.751590,4.460005,18.669545,18.419258,0.024157,0.000000,1.005681,0.000000,0.003970,0.004277,0.003874,0.004033,107.889849,-75.484085,0.905282,1.992507,0.000000,317.837462,-34.158935,4.876757,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,629.286871
28/12/2001  0:00,1.000000,731213.000000,361.000000,0.118209,0.081791,0.014512,0.055158,0.000000,4.740317,351.002556,0.839762,991.293148,2.505800,0.081791,1.131758,0.143859,0.955494,-46.371692,-46.371692,0.000000,0.000000,0.000000,233.700000,242.038620,112.745085,-3.200000,-20.123960,9.483629,13.564103,0.881100,2.687481,0.020000,0.133400,-6.007747,0.000000,-71.878519,-52.379761,-13.491012,-14.233614,3.190939,12.684154,14.963911,0.019546,0.000000,1.054919,0.117583,0.003901,0.004190,0.003883,0.003975,63.312047,-79.850400,0.818654,1.992910,0.000000,316.685668,-36.668172,1.677174,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,627.892439
28/12/2001  1:00,1.041667,731213.041667,361.041667,0.000000,0.000000,0.000000,0.000000,0.000000,4.561783,341.011069,0.849758,991.293148,2.305800,0.048169,-4.699956,0.000000,0.000000,28.427431,254.397387,0.000000,0.000000,0.000000,233.400000,241.463204,112.841151,-3.300000,-70.403232,-69.047460,-33.083204,0.000000,2.687481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-69.047460,-29.188659,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.003860,0.002723,0.003874,0.003860,221.319114,0.000000,0.000000,0.000000,0.000000,292.024543,-69.047460,-33.083204,0.000000,0.000000,-0.042015,0.000000,0.000000,0.000000,4302.922910,626.416805
28/12/2001  2:00,1.083333,731213.083333,361.083333,0.000000,0.000000,0.000000,0.000000,0.000000,5.098003,353.001551,0.829765,991.293148,2.705800,0.113159,0.037714,-4.699956,-4.699956,-63.929687,44.451635,0.000000,0.000000,0.000000,237.700000,242.610852,112.648245,-2.900000,-87.619336,-26.054453,-0.535195,0.881100,2.687481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-26.054453,-0.535195,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.002723,0.003871,0.003892,0.002723,75.762127,0.000000,0.000000,0.000000,0.000000,312.686882,-26.054453,-0.535195,0.014512,0.000000,-0.000770,0.000000,0.000000,0.000000,4302.922910,624.845135
28/12/2001  3:00,1.125000,731213.125000,361.125000,0.000000,0.000000,0.000000,0.000000,0.000000,5.902655,0.000000,0.849759,991.293148,2.605800,0.342757,0.602626,-1.159983,0.272366,-65.913432,-65.913432,0.000000,0.000000,0.000000,233.100000,242.883625,113.510793,-3.000000,-22.569182,21.335787,19.008463,0.881100,2.687481,0.020000,0.133400,83.866591,0.000000,-63.012841,-102.160669,-44.718762,-25.005832,0.930199,27.589361,21.448036,0.027377,0.000000,0.000000,0.063949,0.003546,0.004033,0.003957,0.003766,67.182488,-78.032301,1.025685,1.992748,0.000000,311.324224,-68.677967,-20.393234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,623.158970
28/12/2001  4:00,1.166667,731213.166667,361.166667,0.000000,0.000000,0.000000,0.000000,0.000000,5.366318,353.001551,0.809770,991.293148,2.505800,-0.417063,0.375724,-0.680546,0.290516,-39.382529,-39.382529,0.000000,0.000000,0.000000,232.100000,240.913535,111.139913,-3.100000,-19.994328,2.903604,13.384597,0.881100,2.687481,0.020000,0.133400,11.491137,0.000000,-69.831389,-62.969388,-18.353139,-24.326787,2.527718,6.578212,14.849680,0.019273,0.000000,0.000000,0.088288,0.003673,0.003967,0.003744,0.003767,53.572706,-163.351966,0.909288,1.996506,0.000000,312.944507,-52.578717,-2.786351,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,621.334943
28/12/2001  5:00,1.208333,731213.208333,361.208333,0.000000,0.000000,0.000000,0.000000,0.000000,4.919379,346.006112,0.789776,991.293148,2.305800,-0.953629,0.145523,-0.873801,0.049004,-40.515083,-40.515083,0.000000,0.000000,0.000000,225.500000,239.220989,109.658469,-3.500000,-20.796278,3.326611,12.892194,0.881100,2.687481,0.020000,0.133400,-4.636500,0.000000,-75.322349,-56.874594,-13.811254,-22.801990,3.156676,6.852538,14.205954,0.018560,0.000000,0.000000,0.105417,0.003621,0.003901,0.003600,0.003693,42.686069,-116.975848,0.808656,1.995136,0.000000,311.999589,-46.785588,0.723099,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,619.343245
28/12/2001  6:00,1.250000,731213.250000,361.250000,0.000000,0.000000,0.000000,0.000000,0.000000,4.830492,332.023017,0.779779,991.293148,2.105800,-1.321651,-0.000707,-1.101228,-0.142384,-46.189506,-46.189506,0.000000,0.000000,0.000000,226.300000,237.914787,108.715858,-3.500000,-20.829177,6.124467,15.735861,0.881100,2.687481,0.020000,0.133400,-5.448973,0.000000,-73.627405,-55.849641,-12.328791,-21.856201,3.664865,9.900321,15.262387,0.019984,0.000000,0.000000,0.120606,0.003561,0.003860,0.003504,0.003631,40.049261,-108.443191,0.786528,1.994758,0.000000,311.031756,-43.084645,4.872965,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,617.146045
28/12/2001  7:00,1.291667,731213.291667,361.291667,0.000000,0.000000,0.000000,0.000000,0.000000,4.114649,338.014654,0.759785,991.293148,2.205800,-1.577127,-0.000738,-1.383932,-0.326989,-53.614452,-53.614452,0.000000,0.000000,0.000000,229.400000,237.607686,107.902499,-3.500000,-21.309670,13.536215,15.268567,0.881100,2.687481,0.020000,0.133400,-6.900124,0.000000,-68.977985,-50.135670,-11.942191,-19.534439,3.659307,17.998938,14.795217,0.019391,0.000000,0.000000,0.135271,0.003488,0.003860,0.003439,0.003577,22.214475,-39.698106,0.599363,1.985964,0.000000,309.985122,-30.638318,4.746304,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,614.690725
28/12/2001  8:00,1.333333,731213.333333,361.333333,0.000000,0.000000,0.000000,0.000000,0.000000,3.935817,336.017276,0.749788,991.293148,2.205800,-1.756599,-0.000771,-1.530200,-0.417449,-57.016296,-57.016296,0.000000,0.000000,0.000000,230.600000,237.219497,107.394612,-3.300000,-21.627936,16.542552,15.545809,0.881100,2.687481,0.020000,0.133400,-3.584748,0.000000,-66.639770,-50.696234,-12.358789,-18.685372,3.841488,21.296387,15.048246,0.019743,0.000000,0.000000,0.150697,0.003451,0.003860,0.003393,0.003546,18.874558,-26.015888,0.551505,1.978925,0.000000,309.443197,-28.125894,4.656481,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,611.929880
28/12/2001  9:00,1.375000,731213.375000,361.375000,0.000000,0.000000,0.000000,0.000000,0.000000,2.414950,347.005284,0.749788,991.293148,2.305800,-1.659762,-0.000796,-2.425247,-1.447839,-40.644304,-40.644304,0.000000,0.000000,0.000000,232.900000,237.678218,107.602520,7.100000,-24.423808,16.321604,6.998892,0.881100,2.687481,0.020000,0.133400,-22.749166,0.000000,-57.086420,-26.248074,-8.089180,-10.574641,1.955822,19.951121,6.744340,0.008888,0.000000,0.000000,0.160528,0.003230,0.003860,0.003418,0.003336,2.462438,-0.754935,0.177403,1.679452,0.000000,306.121583,-6.805571,-0.128484,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,609.129170
28/12/2001 10:00,1.416667,731213.416667,361.416667,0.000000,0.000000,0.000000,0.000000,0.000000,3.220942,307.050164,0.719798,991.293148,3.005800,-1.536913,-0.000797,-1.832361,-0.752930,1.942605,1.942605,34.112589,1.865829,32.246760,238.200000,239.704105,107.529886,50.000000,-21.403613,16.418348,10.235434,0.881100,2.687481,0.020000,0.133400,14.437832,22.922192,-57.030134,-37.734978,-10.810796,-19.506755,2.572458,21.266265,9.902006,0.012999,0.000000,0.000000,0.174764,0.003375,0.003860,0.003449,0.003484,6.121756,-4.690374,0.318227,1.902634,6.346262,308.351707,-16.829937,0.710042,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,606.806349
28/12/2001 11:00,1.458333,731213.458333,361.458333,0.000000,0.000000,0.000000,0.000000,0.000000,3.042001,287.029192,0.739793,991.293148,3.805800,-0.391226,-0.000755,-0.443967,-0.017439,80.143035,80.143035,126.092253,43.824091,82.268161,238.500000,244.264917,110.240999,96.500000,-16.356433,-2.196249,2.196782,0.881100,2.687481,0.020000,0.133400,33.919954,86.221208,-68.342165,-13.767697,-2.273215,-21.333525,0.583522,0.386232,2.120981,0.002790,0.000000,0.000000,0.178938,0.003737,0.003860,0.003751,0.003762,4.975301,-171.607588,0.279600,1.996673,24.461764,313.571399,-14.326966,0.193852,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,4302.922910,604.790723
