Data,AirT,WindS,WindDir,RelHum,SWglobal,Iprec
1/1/2002 0:00,0.7,3.5,325,81,-2.1,0
1/1/2002 1:00,0.7,3.5,325,81,-2.1,0
1/1/2002 2:00,0.7,2.5,324,82,-2.1,0
1/1/2002 3:00,0.7,2.1,325,83,-2.0,0
1/1/2002 4:00,1.1,2.2,319,84,-1.1,0
1/1/2002 5:00,2.3,3.6,320,80,-0.6,0
1/1/2002 6:00,2.5,3.9,329,78,-2.0,0
1/1/2002 7:00,2.9,3.3,332,81,-1.6,0
1/1/2002 8:00,3.8,5.0,337,75,-0.9,0
1/1/2002 9:00,4.0,5.3,335,76,6.0,0
1/1/2002 10:00,4.3,5.6,338,76,61.4,0
1/1/2002 11:00,5.3,6.8,339,75,175.9,0
1/1/2002 12:00,5.7,7.6,347,75,205.5,0
1/1/2002 13:00,5.8,7.8,346,72,184.9,0
1/1/2002 14:00,5.7,7.0,343,72,155.9,0
1/1/2002 15:00,5.9,7.6,343,68,176.5,0
1/1/2002 16:00,5.1,5.8,334,71,44.9,0
1/1/2002 17:00,4.4,5.7,317,73,-0.1,0
1/1/2002 18:00,4.4,5.7,298,75,-1.8,0
1/1/2002 19:00,4.6,6.1,292,75,-1.8,0
1/1/2002 20:00,4.8,6.0,312,69,-2.0,0
1/1/2002 21:00,4.7,6.1,308,74,-2.2,0
1/1/2002 22:00,5.0,5.9,337,73,-1.6,0
1/1/2002 23:00,5.3,6.7,331,72,-1.7,0
2/1/2002 0:00,5.6,6.5,286,74,-1.4,0
2/1/2002 1:00,5.6,6.0,308,77,-1.2,0
2/1/2002 2:00,6.0,6.5,281,73,-1.6,0
2/1/2002 3:00,6.2,6.9,246,74,-1.1,0
2/1/2002 4:00,6.5,6.5,243,75,-0.3,0
2/1/2002 5:00,6.4,7.0,227,78,-0.5,0
2/1/2002 6:00,6.4,6.8,232,81,-0.4,0
2/1/2002 7:00,6.4,6.2,274,80,-0.3,0
2/1/2002 8:00,6.6,6.6,270,83,-0.2,0
2/1/2002 9:00,6.9,6.5,266,85,0.5,0
2/1/2002 10:00,7.1,6.8,242,88,2.9,0
2/1/2002 11:00,7.0,6.3,250,88,4.0,0.2
2/1/2002 12:00,6.6,6.2,229,93,15.5,1
2/1/2002 13:00,6.6,6.3,217,94,18.6,0.4
2/1/2002 14:00,6.9,6.6,210,95,15.1,1
2/1/2002 15:00,7.2,6.2,227,96,7.2,2.2
2/1/2002 16:00,7.4,6.1,231,96,2.9,1.6
2/1/2002 17:00,7.4,6.0,221,96,0.1,0.6
2/1/2002 18:00,7.5,6.7,208,96,-0.1,1.8
2/1/2002 19:00,7.5,6.2,226,96,-0.1,1.6
2/1/2002 20:00,7.6,6.3,224,95,0.0,1.6
2/1/2002 21:00,7.6,6.4,222,95,-0.1,1.6
2/1/2002 22:00,7.6,6.1,230,95,0.0,0.6
2/1/2002 23:00,7.6,5.8,225,96,-0.1,1.2
3/1/2002 0:00,7.5,6.6,229,96,-0.1,1
3/1/2002 1:00,7.5,6.0,221,96,0.0,1.2
3/1/2002 2:00,7.5,6.2,230,96,-0.1,1.6
3/1/2002 3:00,7.6,6.5,249,96,-0.1,1.6
3/1/2002 4:00,7.7,5.7,247,97,-0.1,1.8
3/1/2002 5:00,7.7,6.0,213,97,-0.1,1.2
3/1/2002 6:00,7.7,6.8,357,97,-0.1,0.4
3/1/2002 7:00,7.6,7.3,5,96,0.0,0
3/1/2002 8:00,7.6,6.9,311,95,-0.1,0.8
3/1/2002 9:00,7.5,6.8,331,96,1.1,1
3/1/2002 10:00,7.7,7.5,317,97,4.2,0.4
3/1/2002 11:00,8.0,6.7,315,96,9.2,0
3/1/2002 12:00,8.1,6.8,341,96,12.9,0
3/1/2002 13:00,8.2,6.5,333,96,15.8,0.2
3/1/2002 14:00,8.2,5.7,309,96,12.0,0.6
3/1/2002 15:00,8.3,6.4,357,96,11.0,0.4
3/1/2002 16:00,8.3,6.4,53,97,4.0,1
3/1/2002 17:00,8.4,6.0,9,97,0.2,0.2
3/1/2002 18:00,8.4,6.3,39,97,-0.1,1.2
3/1/2002 19:00,8.6,5.5,344,97,-0.1,0.8
3/1/2002 20:00,8.6,6.3,305,97,-0.1,0.2
3/1/2002 21:00,8.6,5.6,336,97,-0.1,0.2
3/1/2002 22:00,8.7,5.5,118,98,-0.1,0.6
3/1/2002 23:00,8.8,5.4,304,98,-0.1,0.6
4/1/2002 0:00,8.8,6.0,3,98,-0.1,1.2
4/1/2002 1:00,8.8,5.6,234,98,-0.1,0.8
4/1/2002 2:00,9.0,6.0,236,98,-0.1,0.4
4/1/2002 3:00,9.0,6.1,233,98,-0.1,0
4/1/2002 4:00,9.1,6.7,235,98,-0.1,0.4
4/1/2002 5:00,9.1,6.2,205,98,-0.1,0.6
4/1/2002 6:00,9.2,6.3,117,98,-0.1,0.99999
4/1/2002 7:00,8.6,5.5,114,98,-0.2,0.2
4/1/2002 8:00,8.2,4.8,177,98,-0.1,0
4/1/2002 9:00,8.5,4.4,181,98,3.9,0
4/1/2002 10:00,8.7,6.2,181,96,28.1,0
4/1/2002 11:00,8.9,6.2,172,94,64.5,0
4/1/2002 12:00,8.9,5.9,143,91,57.8,0
4/1/2002 13:00,8.9,5.2,162,89,47.0,0
4/1/2002 14:00,9.1,5.9,162,86,29.7,0
4/1/2002 15:00,9.1,5.9,162,90,21.0,0.4
4/1/2002 16:00,8.9,6.2,170,94,7.4,1.4
4/1/2002 17:00,9.1,6.4,175,95,0.1,2
4/1/2002 18:00,9.3,6.0,154,96,-0.1,2.2
4/1/2002 19:00,9.6,6.8,153,96,-0.1,2
4/1/2002 20:00,9.7,6.0,140,96,-0.1,3.2
4/1/2002 21:00,9.8,4.4,137,96,-0.1,4.6
4/1/2002 22:00,8.2,3.4,150,93,-0.4,1.2
4/1/2002 23:00,8.0,4.1,139,93,0.2,0.2
5/1/2002 0:00,7.5,1.9,141,92,-1.0,0
5/1/2002 1:00,6.9,1.2,146,92,-1.3,0
5/1/2002 2:00,5.8,2.0,144,93,-0.8,0
5/1/2002 3:00,6.4,1.6,143,91,-0.4,0
5/1/2002 4:00,6.0,0.6,142,91,-1.5,0
5/1/2002 5:00,5.2,1.3,147,93,-0.9,0
5/1/2002 6:00,5.5,1.0,153,91,-1.6,0
5/1/2002 7:00,5.1,0.7,137,93,-1.3,0
5/1/2002 8:00,4.5,0.7,157,91,-2.1,0
5/1/2002 9:00,4.4,1.5,143,93,2.1,0
5/1/2002 10:00,6.5,1.7,158,86,17.6,0
5/1/2002 11:00,6.0,0.9,150,90,163.7,0.2
5/1/2002 12:00,7.8,1.0,152,89,224.4,0
5/1/2002 13:00,8.6,1.2,145,88,243.6,0
5/1/2002 14:00,9.2,1.5,146,85,219.9,0
5/1/2002 15:00,9.0,2.2,150,88,155.2,0
5/1/2002 16:00,8.7,1.3,153,90,49.4,0
5/1/2002 17:00,7.8,1.5,151,93,0.6,0
5/1/2002 18:00,6.8,1.2,143,95,-0.5,0
5/1/2002 19:00,6.7,1.2,140,96,-0.3,0
5/1/2002 20:00,6.1,0.2,132,97,-0.5,0
5/1/2002 21:00,5.6,0.4,129,97,-0.1,0
5/1/2002 22:00,4.9,0.5,129,97,-0.5,0
5/1/2002 23:00,4.3,0.8,115,98,-0.3,0
6/1/2002 0:00,4.3,1.4,87,98,-0.1,0.2
6/1/2002 1:00,4.6,0.2,79,98,0.1,0
6/1/2002 2:00,4.9,0.9,130,98,0.0,0
6/1/2002 3:00,5.4,0.2,152,98,0.2,0
6/1/2002 4:00,5.9,2.0,154,98,0.0,0
6/1/2002 5:00,6.1,1.0,111,98,0.0,0
6/1/2002 6:00,6.1,1.3,102,98,0.0,0.2
6/1/2002 7:00,6.7,1.5,68,98,0.1,0
6/1/2002 8:00,7.2,2.8,82,98,0.1,0
6/1/2002 9:00,8.5,3.8,21,98,1.3,0
6/1/2002 10:00,8.4,4.1,54,98,12.9,0
6/1/2002 11:00,8.5,4.4,34,97,20.4,0
6/1/2002 12:00,8.6,4.2,18,96,35.6,0
6/1/2002 13:00,8.8,4.2,24,96,44.1,0
6/1/2002 14:00,8.8,4.2,93,95,26.1,0
6/1/2002 15:00,8.9,3.5,102,94,16.6,0
6/1/2002 16:00,8.9,3.5,107,95,6.5,0
6/1/2002 17:00,8.8,4.1,113,95,0.5,0
6/1/2002 18:00,8.7,3.8,76,94,-0.1,0
6/1/2002 19:00,8.6,3.1,70,93,-0.2,0
6/1/2002 20:00,8.6,5.2,37,94,-0.1,0
6/1/2002 21:00,8.6,5.1,40,95,-0.2,0
6/1/2002 22:00,8.6,4.4,112,94,-0.2,0
6/1/2002 23:00,8.6,4.6,155,90,-0.1,0
7/1/2002 0:00,8.7,4.0,274,90,-0.1,0
7/1/2002 1:00,8.7,3.9,341,91,-0.2,0
7/1/2002 2:00,8.7,4.6,26,95,-0.3,0
7/1/2002 3:00,8.6,4.9,23,93,-0.2,0
7/1/2002 4:00,8.8,4.7,242,92,-0.1,0
7/1/2002 5:00,8.9,4.2,95,92,-0.2,0
7/1/2002 6:00,9.0,4.1,329,95,-0.2,0
7/1/2002 7:00,9.0,4.8,311,95,-0.2,0
7/1/2002 8:00,8.9,4.7,250,95,-0.2,0
7/1/2002 9:00,8.7,3.5,27,94,1.7,0
7/1/2002 10:00,8.7,3.3,102,95,14.0,0
7/1/2002 11:00,8.8,3.8,120,95,39.3,0
7/1/2002 12:00,8.9,3.9,112,95,28.4,0
7/1/2002 13:00,8.9,4.5,101,92,59.7,0
7/1/2002 14:00,8.8,4.5,119,87,30.5,0
7/1/2002 15:00,8.6,3.4,135,89,18.5,0
7/1/2002 16:00,8.3,3.0,154,91,6.5,0
7/1/2002 17:00,8.0,3.6,116,90,0.3,0
7/1/2002 18:00,7.9,3.3,99,87,-0.2,0
7/1/2002 19:00,7.7,3.0,114,89,-0.3,0
7/1/2002 20:00,7.4,3.2,71,89,-0.3,0
7/1/2002 21:00,7.4,2.8,50,88,-0.2,0
7/1/2002 22:00,7.3,1.2,54,89,-0.3,0
7/1/2002 23:00,7.4,1.5,56,88,-0.2,0
8/1/2002 0:00,7.6,2.4,116,86,-0.2,0
8/1/2002 1:00,7.2,2.6,36,92,-0.6,0
8/1/2002 2:00,6.8,1.6,40,93,-0.7,0
8/1/2002 3:00,6.7,1.8,38,92,-0.7,0
8/1/2002 4:00,6.5,0.6,36,92,-0.6,0
8/1/2002 5:00,6.3,2.0,45,93,-0.7,0
8/1/2002 6:00,6.1,0.7,59,93,-0.5,0
8/1/2002 7:00,6.0,1.8,46,94,-0.3,0
8/1/2002 8:00,6.0,2.1,53,95,-0.2,0
8/1/2002 9:00,6.0,2.0,119,96,3.4,0
8/1/2002 10:00,6.1,1.6,49,96,28.2,0
8/1/2002 11:00,6.4,2.3,48,95,44.6,0
8/1/2002 12:00,6.8,2.2,87,92,52.6,0
8/1/2002 13:00,7.1,2.4,92,92,127.5,0
8/1/2002 14:00,7.2,2.6,80,89,29.2,0
8/1/2002 15:00,6.8,2.6,106,93,14.6,1.4
8/1/2002 16:00,6.2,1.9,111,94,12.8,0
8/1/2002 17:00,5.8,1.9,106,92,0.8,0
8/1/2002 18:00,5.9,2.4,27,92,0.3,0
8/1/2002 19:00,5.9,2.2,43,94,0.2,0
8/1/2002 20:00,5.8,2.3,18,95,-0.3,0.4
8/1/2002 21:00,5.1,2.8,29,96,-0.4,0.8
8/1/2002 22:00,4.9,0.7,79,96,-0.5,0.4
8/1/2002 23:00,4.7,1.3,63,95,-0.6,0
9/1/2002 0:00,4.7,0.7,118,92,-0.2,0
9/1/2002 1:00,4.6,1.2,125,90,0.2,0
9/1/2002 2:00,4.3,2.2,233,90,-0.7,0
9/1/2002 3:00,4.0,2.0,216,88,-1.1,0
9/1/2002 4:00,3.9,2.6,262,86,0.5,0
9/1/2002 5:00,4.0,1.9,201,83,-0.6,0
9/1/2002 6:00,4.0,2.4,191,83,-1.4,0
9/1/2002 7:00,3.2,1.6,227,85,-2.3,0
9/1/2002 8:00,3.1,2.2,241,85,-2.5,0
9/1/2002 9:00,2.9,1.9,233,87,4.6,0
9/1/2002 10:00,3.2,0.6,238,87,71.9,0
9/1/2002 11:00,4.5,1.9,218,81,158.7,0
9/1/2002 12:00,6.1,0.4,211,70,237.6,0
9/1/2002 13:00,5.7,0.9,199,72,181.4,0
9/1/2002 14:00,6.1,1.0,200,68,215.1,0
9/1/2002 15:00,5.7,1.4,203,71,154.5,0
9/1/2002 16:00,5.2,0.3,205,75,32.1,0
9/1/2002 17:00,4.4,0.1,206,81,0.9,0
9/1/2002 18:00,4.3,0.3,203,80,-1.4,0
9/1/2002 19:00,3.4,0.4,207,84,-1.3,0
9/1/2002 20:00,3.4,0.8,208,84,-0.6,0
9/1/2002 21:00,3.4,0.9,212,85,0.3,0
9/1/2002 22:00,3.3,0.3,218,87,0.4,0
9/1/2002 23:00,3.3,0.3,208,87,-0.3,0
10/1/2002 0:00,3.1,0.1,217,90,-0.3,0
10/1/2002 1:00,3.4,1.7,221,88,-0.2,0
10/1/2002 2:00,3.1,0.7,226,88,-0.4,0
10/1/2002 3:00,3.3,0.8,222,86,0.1,0
10/1/2002 4:00,3.2,0.7,217,87,-0.2,0
10/1/2002 5:00,3.2,1.2,213,87,-1.7,0.2
10/1/2002 6:00,2.9,0.4,215,89,-1.4,0
10/1/2002 7:00,2.8,0.3,218,89,-1.2,0
10/1/2002 8:00,2.6,0.7,224,90,-0.9,0
10/1/2002 9:00,2.4,0.2,220,91,2.6,0
10/1/2002 10:00,2.7,1.0,220,90,25.8,0
10/1/2002 11:00,3.5,2.5,222,86,62.2,0
10/1/2002 12:00,4.2,2.9,226,81,112.2,0
10/1/2002 13:00,4.8,2.6,225,74,115.0,0
10/1/2002 14:00,5.0,1.9,223,78,113.0,0
10/1/2002 15:00,4.8,2.1,223,86,48.8,0
10/1/2002 16:00,4.9,1.3,223,89,48.2,0
10/1/2002 17:00,4.3,1.7,226,92,2.0,0
10/1/2002 18:00,4.3,2.1,229,94,0.0,0
10/1/2002 19:00,4.6,1.9,226,93,-0.7,0
10/1/2002 20:00,4.3,1.8,225,94,-1.1,0
10/1/2002 21:00,4.3,1.6,226,95,-0.6,0
10/1/2002 22:00,3.7,1.6,228,95,-1.9,0
10/1/2002 23:00,3.5,2.1,261,96,-2.0,0
11/1/2002 0:00,3.7,1.7,235,97,-0.2,0
11/1/2002 1:00,4.1,1.3,241,96,-0.2,0
11/1/2002 2:00,3.8,1.4,256,96,-0.7,0
11/1/2002 3:00,4.9,2.0,278,96,0.3,0.2
11/1/2002 4:00,5.8,3.5,284,96,0.0,0
11/1/2002 5:00,6.6,4.4,279,96,-0.3,0
11/1/2002 6:00,7.5,4.5,258,96,-0.1,0
11/1/2002 7:00,7.9,5.0,260,95,-0.4,0
11/1/2002 8:00,8.0,5.2,225,96,-0.1,0.2
11/1/2002 9:00,8.4,4.9,266,97,1.8,0
11/1/2002 10:00,8.7,4.1,282,97,6.8,0
11/1/2002 11:00,9.2,5.7,254,98,65.4,0
11/1/2002 12:00,9.8,4.6,202,98,40.6,0
11/1/2002 13:00,10.4,5.1,244,97,88.0,0
11/1/2002 14:00,10.5,5.7,243,96,38.5,0
11/1/2002 15:00,10.3,4.5,241,97,20.7,0
11/1/2002 16:00,10.3,4.2,240,96,9.5,0
11/1/2002 17:00,9.8,2.9,222,94,3.2,0
11/1/2002 18:00,9.0,5.2,202,93,-1.4,0
11/1/2002 19:00,9.1,4.9,197,93,-0.2,0
11/1/2002 20:00,8.7,3.7,218,94,-0.2,0
11/1/2002 21:00,8.8,3.4,204,94,-0.1,0
11/1/2002 22:00,9.1,4.6,201,94,-0.2,0
11/1/2002 23:00,9.3,5.8,201,95,-0.2,0
12/1/2002 0:00,9.4,5.9,194,95,-0.2,0
12/1/2002 1:00,9.5,6.7,198,95,-0.2,0
12/1/2002 2:00,9.5,7.3,204,95,-0.2,0
12/1/2002 3:00,9.5,8.3,200,94,-0.2,0
12/1/2002 4:00,9.5,6.8,186,94,-0.2,0
12/1/2002 5:00,9.3,8.3,187,93,-0.4,0
12/1/2002 6:00,9.4,7.5,180,92,-0.3,0
12/1/2002 7:00,9.3,6.8,190,92,-0.2,0
12/1/2002 8:00,9.5,9.1,198,90,-0.3,0
12/1/2002 9:00,9.4,8.6,202,91,1.5,0
12/1/2002 10:00,9.5,9.1,198,90,21.2,0
12/1/2002 11:00,9.6,9.1,202,90,34.6,0
12/1/2002 12:00,9.7,10.4,201,90,37.9,0
12/1/2002 13:00,9.5,9.3,197,91,19.3,0.6
12/1/2002 14:00,9.4,10.1,201,92,12.7,2.2
12/1/2002 15:00,9.3,9.2,209,94,5.8,2.8
12/1/2002 16:00,9.4,9.2,203,95,2.8,2.6
12/1/2002 17:00,9.6,8.3,203,96,0.8,1
12/1/2002 18:00,10.0,7.2,201,96,0.0,0.4
12/1/2002 19:00,10.1,5.7,199,96,-0.1,0.2
12/1/2002 20:00,9.9,12.2,195,88,0.5,0
12/1/2002 21:00,9.0,7.2,197,88,-2.1,0
12/1/2002 22:00,9.0,5.7,195,89,-1.0,0
12/1/2002 23:00,9.2,5.5,199,90,-0.1,0
13/1/2002 0:00,9.4,6.4,198,93,-0.1,0.2
13/1/2002 1:00,9.9,8.3,196,92,0.4,0
13/1/2002 2:00,9.9,7.3,196,96,0.0,1.2
13/1/2002 3:00,10.1,7.4,192,96,0.0,0.8
13/1/2002 4:00,10.2,5.8,183,96,-0.1,0
13/1/2002 5:00,10.1,4.3,187,95,-0.3,0.2
13/1/2002 6:00,9.9,3.7,195,95,-0.2,0
13/1/2002 7:00,9.8,3.5,211,95,-0.1,0
13/1/2002 8:00,9.5,3.5,209,96,0.1,0
13/1/2002 9:00,8.7,3.8,200,95,3.3,0
13/1/2002 10:00,7.9,1.9,196,96,61.2,0
13/1/2002 11:00,9.0,2.6,202,94,123.1,0
13/1/2002 12:00,9.8,4.9,203,93,139.4,0
13/1/2002 13:00,10.6,3.9,198,90,171.0,0
13/1/2002 14:00,10.8,3.9,220,84,114.9,0
13/1/2002 15:00,10.1,3.0,203,81,109.8,0
13/1/2002 16:00,10.3,3.3,217,84,74.4,0
13/1/2002 17:00,9.0,2.3,215,89,2.4,0
13/1/2002 18:00,8.2,4.1,229,94,-1.4,0
13/1/2002 19:00,8.8,3.9,231,95,-0.8,0
13/1/2002 20:00,9.1,5.8,239,95,-0.6,0
13/1/2002 21:00,9.2,4.9,250,95,-0.4,0
13/1/2002 22:00,9.2,5.5,239,94,-0.7,0
13/1/2002 23:00,9.4,5.2,294,93,-0.4,0
14/1/2002 0:00,9.6,8.7,280,94,-0.4,0
14/1/2002 1:00,9.8,6.6,283,92,-0.2,0
14/1/2002 2:00,9.9,8.3,287,94,-0.1,0
14/1/2002 3:00,10.0,8.4,276,96,-0.1,0.6
14/1/2002 4:00,10.2,7.3,279,97,-0.1,0.8
14/1/2002 5:00,10.4,8.7,271,97,0.0,0.2
14/1/2002 6:00,10.5,7.3,254,97,-0.1,1.2
14/1/2002 7:00,10.9,6.9,216,97,-0.1,0.6
14/1/2002 8:00,11.4,6.9,127,97,0.1,0.2
14/1/2002 9:00,11.1,7.9,51,90,5.1,0
14/1/2002 10:00,10.9,5.8,81,92,36.4,0
14/1/2002 11:00,11.1,7.5,143,88,109.6,0
14/1/2002 12:00,11.1,8.2,179,89,122.5,0
14/1/2002 13:00,10.6,7.0,176,83,78.6,0
14/1/2002 14:00,11.2,7.7,189,75,345.2,0
14/1/2002 15:00,9.9,6.6,190,77,162.3,0.4
14/1/2002 16:00,8.2,4.4,193,81,29.7,0
14/1/2002 17:00,7.6,5.7,190,79,4.6,0
14/1/2002 18:00,6.3,4.2,195,82,-2.0,0
14/1/2002 19:00,4.7,2.1,187,86,-2.9,0
14/1/2002 20:00,4.0,0.6,189,91,-2.7,0
14/1/2002 21:00,3.4,2.1,180,91,-2.1,0.2
14/1/2002 22:00,3.5,1.4,182,90,-2.9,0
14/1/2002 23:00,2.9,1.8,174,92,-1.9,0
15/1/2002 0:00,4.1,2.5,181,86,-3.1,0
15/1/2002 1:00,3.6,3.2,177,90,-1.9,0
15/1/2002 2:00,5.1,5.8,177,84,-1.5,0
15/1/2002 3:00,5.8,5.5,181,87,-0.6,3
15/1/2002 4:00,4.8,4.5,179,90,0.1,1.4
15/1/2002 5:00,3.9,2.1,175,90,-1.5,0.2
15/1/2002 6:00,3.9,6.1,179,87,-0.4,1
15/1/2002 7:00,2.1,3.3,173,87,-1.6,0
15/1/2002 8:00,2.4,3.1,192,87,-1.3,0
15/1/2002 9:00,2.6,4.1,184,84,9.7,0
15/1/2002 10:00,3.3,3.5,177,81,93.0,0
15/1/2002 11:00,5.0,3.6,187,79,183.7,0
15/1/2002 12:00,5.9,4.2,190,74,255.6,0
15/1/2002 13:00,6.0,5.1,183,76,210.2,0
15/1/2002 14:00,6.4,5.5,183,74,262.1,0
15/1/2002 15:00,6.9,4.6,191,71,183.8,0
15/1/2002 16:00,6.4,4.0,206,73,60.5,0
15/1/2002 17:00,4.8,2.7,195,80,4.2,0
15/1/2002 18:00,5.1,2.5,195,81,-1.3,0.2
15/1/2002 19:00,4.8,0.7,192,90,-0.8,0
15/1/2002 20:00,4.9,2.4,210,91,-1.1,0
15/1/2002 21:00,4.7,1.3,239,92,-0.6,0
15/1/2002 22:00,4.9,1.2,290,92,-0.2,0
15/1/2002 23:00,5.3,1.2,335,94,-0.2,0
16/1/2002 0:00,5.9,1.6,332,95,0.0,0
16/1/2002 1:00,5.9,1.4,325,96,-0.3,0
16/1/2002 2:00,6.0,1.8,309,96,-0.8,0
16/1/2002 3:00,6.6,1.4,319,95,-1.1,0
16/1/2002 4:00,6.7,2.1,313,95,0.2,0
16/1/2002 5:00,7.5,3.4,295,96,-0.1,1
16/1/2002 6:00,7.8,3.1,238,96,-0.2,0
16/1/2002 7:00,7.8,3.5,249,96,-0.3,0
16/1/2002 8:00,8.0,5.5,248,96,-0.3,0.2
16/1/2002 9:00,8.2,4.9,242,96,7.9,0
16/1/2002 10:00,8.5,5.2,228,95,18.7,0
16/1/2002 11:00,9.3,5.4,223,93,37.0,0
16/1/2002 12:00,9.4,5.3,233,95,46.6,0.2
16/1/2002 13:00,9.6,5.6,226,95,41.7,0
16/1/2002 14:00,10.0,5.9,243,96,77.1,0
16/1/2002 15:00,10.0,6.0,286,96,43.6,0.2
16/1/2002 16:00,9.9,6.1,282,96,18.3,0.4
16/1/2002 17:00,9.7,6.4,285,97,1.5,2.4
16/1/2002 18:00,9.5,5.7,285,97,-0.1,2.4
16/1/2002 19:00,9.7,5.7,274,97,-0.1,1.6
16/1/2002 20:00,9.7,5.6,268,96,0.0,0.8
16/1/2002 21:00,9.9,6.3,226,97,-0.1,1
16/1/2002 22:00,10.0,5.6,227,96,-0.1,0.8
16/1/2002 23:00,9.4,4.3,208,96,-0.1,1
17/1/2002 0:00,9.0,2.8,218,97,-0.1,0
17/1/2002 1:00,8.7,3.2,261,97,-0.1,0.6
17/1/2002 2:00,8.3,3.4,282,96,-0.1,0.6
17/1/2002 3:00,7.7,3.8,273,91,0.2,0.2
17/1/2002 4:00,7.4,3.5,291,89,-0.4,0
17/1/2002 5:00,7.2,2.5,305,89,-0.3,0
17/1/2002 6:00,7.0,3.5,321,87,-0.2,0
17/1/2002 7:00,6.8,2.5,336,87,-1.4,0
17/1/2002 8:00,6.3,3.5,338,86,-0.9,0
17/1/2002 9:00,5.9,4.0,330,86,5.8,0
17/1/2002 10:00,5.9,2.5,316,83,98.2,0
17/1/2002 11:00,6.6,3.2,289,81,183.4,0.2
17/1/2002 12:00,7.2,4.9,285,77,111.3,0
17/1/2002 13:00,7.5,5.2,298,76,259.7,0
17/1/2002 14:00,8.1,6.6,301,69,278.9,0
17/1/2002 15:00,7.9,6.2,297,68,214.5,0
17/1/2002 16:00,6.8,5.3,285,72,97.9,0
17/1/2002 17:00,5.3,0.9,282,77,4.9,0
17/1/2002 18:00,4.6,2.1,292,79,-1.9,0
17/1/2002 19:00,4.1,0.4,300,81,-1.6,0
17/1/2002 20:00,3.4,1.2,305,84,-2.0,0
17/1/2002 21:00,3.5,1.6,302,85,-1.2,0
17/1/2002 22:00,2.7,1.8,299,88,-0.7,0
17/1/2002 23:00,2.9,0.9,290,86,-2.0,0
18/1/2002 0:00,2.6,0.2,298,88,-1.8,0
18/1/2002 1:00,2.2,1.1,293,91,-2.0,0
18/1/2002 2:00,2.5,1.3,282,93,0.1,0
18/1/2002 3:00,4.4,4.4,291,94,-0.2,0
18/1/2002 4:00,5.2,3.2,310,95,-0.5,0
18/1/2002 5:00,6.7,6.3,315,91,-0.6,0.2
18/1/2002 6:00,7.4,7.1,307,84,-0.4,0
18/1/2002 7:00,7.6,8.1,306,84,-0.2,0
18/1/2002 8:00,7.8,9.1,303,86,0.0,0.4
18/1/2002 9:00,7.5,8.0,267,93,1.7,2.2
18/1/2002 10:00,8.0,7.7,281,94,8.0,3
18/1/2002 11:00,8.5,8.8,280,95,16.5,2.2
18/1/2002 12:00,9.1,9.5,273,95,26.3,0.8
18/1/2002 13:00,9.9,7.0,278,95,84.2,0.2
18/1/2002 14:00,10.9,8.6,284,86,261.4,0
18/1/2002 15:00,10.0,7.9,279,86,58.0,0.2
18/1/2002 16:00,9.8,9.3,258,84,56.5,0
18/1/2002 17:00,8.9,8.3,260,83,5.7,0
18/1/2002 18:00,7.7,8.1,225,83,-0.3,0.6
18/1/2002 19:00,7.1,7.2,266,85,-0.7,0.4
18/1/2002 20:00,6.5,6.6,282,82,-0.4,0
18/1/2002 21:00,6.3,6.9,254,84,-0.2,1.2
18/1/2002 22:00,5.6,5.7,202,87,0.0,0.2
18/1/2002 23:00,5.8,5.6,244,87,-0.1,0.2
19/1/2002 0:00,5.7,7.2,243,84,-0.2,0.2
19/1/2002 1:00,5.3,6.9,241,80,-1.6,0
19/1/2002 2:00,5.2,6.2,240,83,-2.0,0.2
19/1/2002 3:00,5.4,6.6,222,83,-0.9,0.4
19/1/2002 4:00,4.7,8.0,202,83,-0.4,0
19/1/2002 5:00,4.8,6.9,197,84,-1.0,0.2
19/1/2002 6:00,4.7,7.4,218,83,-1.9,0.4
19/1/2002 7:00,3.8,4.2,204,86,-1.3,0
19/1/2002 8:00,4.8,5.4,201,84,0.1,1
19/1/2002 9:00,4.1,4.0,201,87,7.7,0
19/1/2002 10:00,4.9,5.4,194,84,103.5,0
19/1/2002 11:00,6.2,4.9,198,80,157.8,0.6
19/1/2002 12:00,6.9,4.4,204,83,259.2,0
19/1/2002 13:00,7.8,7.0,200,78,171.0,0
19/1/2002 14:00,7.5,7.6,186,79,178.8,0
19/1/2002 15:00,7.6,4.4,187,82,115.8,0
19/1/2002 16:00,7.6,4.2,180,84,104.8,0
19/1/2002 17:00,7.7,5.3,190,82,9.7,0
19/1/2002 18:00,7.4,1.7,198,88,-0.8,0.8
19/1/2002 19:00,7.7,3.1,202,92,0.0,0.4
19/1/2002 20:00,7.9,5.7,198,92,0.1,0.2
19/1/2002 21:00,8.5,7.8,202,90,0.2,0
19/1/2002 22:00,8.8,6.4,201,90,0.1,0
19/1/2002 23:00,9.2,8.6,197,90,-0.2,0
20/1/2002 0:00,9.7,8.5,201,89,-0.4,0
20/1/2002 1:00,9.9,8.5,209,87,0.1,0
20/1/2002 2:00,9.9,10.8,203,90,1.0,0.8
20/1/2002 3:00,9.8,9.9,203,93,0.5,0.6
20/1/2002 4:00,9.9,9.0,201,94,0.3,0.6
20/1/2002 5:00,10.3,11.3,199,94,0.5,0.4
20/1/2002 6:00,10.7,10.8,195,94,0.2,1
20/1/2002 7:00,11.3,10.5,197,94,0.3,1
20/1/2002 8:00,11.2,9.3,195,94,0.3,0.4
